kind,lang,source_token,source_query_text,qid,wikidata_label,wikidata_aliases_json,mt_nllb,mt_madlad,mt_salamandra,vote_threshold,sim_nllb_madlad,sim_nllb_salamandra,sim_madlad_salamandra,agree_nllb_madlad,agree_nllb_salamandra,agree_madlad_salamandra,mt_voted,final_text,final_source,processed_at,cos_en_nllb,cos_en_madlad,cos_en_salamandra,gte_winner,lang_nllb,lang_madlad,lang_salamandra,output_token
entity,eu,Anders_Osborne,Anders Osborne,Q970735,,[],Anders Osborne eta bere lagunak.,Anders Osborne,Anders Osborne,0.9,0.0,0.0,0.0,0.0,0.0,0.0,Anders Osborne eta bere lagunak.,Anders Osborne eta bere lagunak.,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:24,0.8824094533920288,,,nllb,eu,en,en,Anders_Osborne_eta_bere_lagunak.
entity,eu,"Anderson,_Indiana","Anderson, Indiana",,,[],"Anderson, Indiakoa.",Anderson,"Anderson, Indiana",0.9,0.5926,0.8889,0.64,0.0,0.0,0.0,"Anderson, Indiana","Anderson, Indiana",mt_vote,2026-03-05T13:20:47,,,,,en,en,en,"Anderson,_Indiana"
entity,eu,"Anderson_Township,_Madison_County,_Indiana","Anderson Township, Madison County, Indiana",,,[],"Anderson herria, Madison konderria, Indiana","Madison konderrian kokatuta dago, Indiana estatuan.","Anderson Township, Madison konderria, Indiana",0.9,0.5532,0.8864,0.5417,0.0,0.0,0.0,"Anderson Township, Madison konderria, Indiana","Anderson Township, Madison konderria, Indiana",mt_vote_revoted_gte_langfilter,2026-03-09T10:19:24,0.911028265953064,0.7599343657493591,0.9595457315444946,salamandra,nl,eu,de,"Anderson_Township,_Madison_konderria,_Indiana"
entity,eu,Andra_(singer),Andra (singer),,,[],Andra (abeslaria),(Gaztelaniaz) (Ingelesez) (Frantsesez),Andra (abeslaria),0.9,0.2545,1.0,0.2909,0.0,1.0,0.0,Andra (abeslaria),Andra (abeslaria),mt_vote_revoted_gte_langfilter,2026-03-09T10:19:24,0.8087605237960815,0.4683000445365906,0.8087605237960815,nllb,mg,eu,mg,Andra_(abeslaria)
entity,eu,Andreas_Voßkuhle,Andreas Voßkuhle,Q65673,,[],Andreas Voßkuhle izan zen.,Andreas Voßkuhle,Andreas Voßkuhle,0.9,0.7619,0.7619,1.0,0.0,0.0,1.0,Andreas Voßkuhle,Andreas Voßkuhle,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:24,0.9143151640892028,1.0,1.0,madlad,de,de,de,Andreas_Voßkuhle
entity,eu,Andreea_Bălan,Andreea Bălan,Q2422027,,[],Andreea Bălan,Andreea Bălan,Andreea Bălan,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Andreea Bălan,Andreea Bălan,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:24,0.9999999403953552,0.9999999403953552,0.9999999403953552,nllb,ro,ro,ro,Andreea_Bălan
entity,eu,Andrew_Mitchell,Andrew Mitchell,Q333261,,[],Andrew Mitchell-ekin hitz egin dut.,Andrew Mitchell,Andrew Mitchell,0.9,0.6,0.6,1.0,0.0,0.0,1.0,Andrew Mitchell,Andrew Mitchell,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:24,0.8323211669921875,1.0000001192092896,1.0000001192092896,madlad,eu,de,de,Andrew_Mitchell
entity,eu,Andrew_Rayel,Andrew Rayel,Q1095397,,[],Andrew Rayel,Andrew Rayel,Andrew Rayel,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Andrew Rayel,Andrew Rayel,mt_vote,2026-03-05T13:20:54,,,,,en,en,en,Andrew_Rayel
entity,eu,Andrew_White_(musician),Andrew White (musician),,,[],Andrew White (musikari),Andrew White (musikaria),Andrew White (musikaria),0.9,0.9787,0.9787,1.0,1.0,1.0,1.0,Andrew White (musikaria),Andrew White (musikaria),mt_vote,2026-03-05T13:20:55,,,,,en,en,en,Andrew_White_(musikaria)
entity,eu,Andrew_the_Apostle,Andrew the Apostle,Q43399,,[],Andres Apostoloa,Andre Apostolua,Andres Apostolua,0.9,0.9032,0.9375,0.9677,1.0,1.0,1.0,Andres Apostolua,Andres Apostolua,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:24,0.7427393198013306,0.744625449180603,0.7494577169418335,salamandra,fr,no,fr,Andres_Apostolua
entity,eu,"Andrews,_Texas","Andrews, Texas",,,[],"Andrews, Texaskoa.",Andrews,"Andrews, Texas",0.9,0.56,0.875,0.6667,0.0,0.0,0.0,"Andrews, Texas","Andrews, Texas",mt_vote_revoted_gte_langfilter,2026-03-09T10:19:24,0.9290188550949096,0.8732956647872925,1.0,salamandra,da,da,da,"Andrews,_Texas"
entity,eu,"Andrews_County,_Texas","Andrews County, Texas",,,[],"Andrews konderria, Texas",Andrews konderria,"Andrews konderria, Texas",0.9,0.8293,1.0,0.8293,0.0,1.0,0.0,"Andrews konderria, Texas","Andrews konderria, Texas",mt_vote_revoted_gte_langfilter,2026-03-09T10:19:24,0.8794891834259033,0.7436294555664062,0.8794891834259033,nllb,fr,fr,fr,"Andrews_konderria,_Texas"
entity,eu,Andrews_County_Airport,Andrews County Airport,Q4759072,,[],Andrews konderriko aireportua,Andrews konderrian kokatua dago.,Andrews konderriko aireportua,0.9,0.7213,1.0,0.7213,0.0,1.0,0.0,Andrews konderriko aireportua,Andrews konderriko aireportua,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:24,0.8276517987251282,0.6242620944976807,0.8276517987251282,nllb,fr,eu,fr,Andrews_konderriko_aireportua
entity,eu,Andrzej_Piotr_Ruszczyński,Andrzej Piotr Ruszczyński,Q4759688,,[],Andrzej Piotr Ruszczyński,Andrzej Piotr Ruszczyński,Andrzej Piotr Ruszczyński,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Andrzej Piotr Ruszczyński,Andrzej Piotr Ruszczyński,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:24,1.0000001192092896,1.0000001192092896,1.0000001192092896,nllb,pl,pl,pl,Andrzej_Piotr_Ruszczyński
entity,eu,Andy_Warhol's_Velvet_Underground_Featuring_Nico,Andy Warhol's Velvet Underground Featuring Nico,Q3699381,,[],"Andy Warhol-en ""Velvet Underground"" Nico agertzen da",Andy Warhol-en Velvet Underground Featuring Nico,Andy Warhol-en Velvet Underground Featuring Nico,0.9,0.76,0.76,1.0,0.0,0.0,1.0,Andy Warhol-en Velvet Underground Featuring Nico,Andy Warhol-en Velvet Underground Featuring Nico,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:24,0.9000399112701416,0.987481415271759,0.987481415271759,madlad,eu,de,de,Andy_Warhol-en_Velvet_Underground_Featuring_Nico
entity,eu,Angela_Merkel,Angela Merkel,Q567,,[],"Angela Merkel, eskerrik asko.",Angela Merkel,Angela Merkel,0.9,0.619,0.619,1.0,0.0,0.0,1.0,Angela Merkel,Angela Merkel,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:24,0.7091860175132751,1.0000001192092896,1.0000001192092896,madlad,eu,id,id,Angela_Merkel
entity,eu,Angola,Angola,Q916,,[],Angola,Angola,Angola,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Angola,Angola,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:24,1.0,1.0,1.0,nllb,it,it,it,Angola
entity,eu,"Angola,_Indiana","Angola, Indiana",,,[],"Angola, Indiakoa.",IndianaRegion/ state in USA,"Angola, Indiana",0.9,0.0,0.875,0.0,0.0,0.0,0.0,"Angola, Indiana","Angola, Indiana",mt_vote_revoted_gte_langfilter,2026-03-09T10:19:24,0.8483173251152039,,1.0000001192092896,salamandra,it,en,it,"Angola,_Indiana"
entity,eu,Angola_International_Airport,Angola International Airport,,,[],Angolako nazioarteko aireportua,Angolako nazioarteko aireportua,Angolako nazioarteko aireportua,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Angolako nazioarteko aireportua,Angolako nazioarteko aireportua,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:24,0.908869206905365,0.908869206905365,0.908869206905365,nllb,it,it,it,Angolako_nazioarteko_aireportua
entity,eu,Ankara,Ankara,Q3640,,[],Ankara,Ankaraworld. kgm,Ankara,0.9,0.0,0.0,0.0,0.0,0.0,0.0,Ankaraworld. kgm,Ankaraworld. kgm,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:24,,0.7371011972427368,,madlad,en,pl,en,Ankaraworld._kgm
entity,eu,"Ann_Arbor,_Michigan","Ann Arbor, Michigan",,,[],"Ann Arbor, Michigan",Ann Arbor,"Ann Arbor, Michigan",0.9,0.6429,1.0,0.6429,0.0,1.0,0.0,"Ann Arbor, Michigan","Ann Arbor, Michigan",mt_vote_revoted_gte_langfilter,2026-03-09T10:19:24,1.0,0.9700434803962708,1.0,nllb,de,de,de,"Ann_Arbor,_Michigan"
entity,eu,Annibale_de_Gasparis,Annibale de Gasparis,Q110709,,[],Annibale de Gasparis eta bere lagunak.,Annibale de Gasparis,Annibale de Gasparis,0.9,0.6897,0.6897,1.0,0.0,0.0,1.0,Annibale de Gasparis,Annibale de Gasparis,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:24,0.886591911315918,1.0,1.0,madlad,fr,ro,ro,Annibale_de_Gasparis
entity,eu,Annie_Dunne,Annie Dunne,Q4769271,,[],Annie Dunne naiz eta.,Annie Dunne,Annie Dunne,0.9,0.6875,0.6875,1.0,0.0,0.0,1.0,Annie Dunne,Annie Dunne,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:24,0.7258309721946716,1.0000001192092896,1.0000001192092896,madlad,pl,nl,nl,Annie_Dunne
entity,eu,Antares_(rocket),Antares (rocket),,,[],Antares (suziri bat),Antares (suziria),Antares (suziria),0.9,0.9189,0.9189,1.0,1.0,1.0,1.0,Antares (suziri bat),Antares (suziri bat),mt_vote_revoted_gte_langfilter,2026-03-09T10:19:24,0.8018174171447754,0.7861185073852539,0.7861185073852539,nllb,eu,it,it,Antares_(suziri_bat)
entity,eu,Anthony_J._Celebrezze,Anthony J. Celebrezze,,,[],Anthony J. Celebrezzeri buruzkoa.,Anthony J. Ospetsua,Anthony J. Celebrezze,0.9,0.0,0.7778,0.0,0.0,0.0,0.0,Anthony J. Celebrezze,Anthony J. Celebrezze,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:24,0.8527209758758545,,1.0000001192092896,salamandra,rw,en,it,Anthony_J._Celebrezze
entity,eu,Anthropic_principle,Anthropic principle,Q240581,,[],Printzipio antropikoa,Printzipio antropikoa,Printzipio antropikoa,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Printzipio antropikoa,Printzipio antropikoa,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:24,0.6277616024017334,0.6277616024017334,0.6277616024017334,nllb,eu,eu,eu,Printzipio_antropikoa
entity,eu,Antigua_GFC,Antigua GFC,Q2853237,,[],Antigua GFC,Antigua GFC,Antigua GFC,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Antigua GFC,Antigua GFC,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:24,1.0,1.0,1.0,nllb,pt,pt,pt,Antigua_GFC
entity,eu,"Antioch,_California","Antioch, California",,,[],"Antiokian, Kalifornian",Antioch,"Antioch, Kalifornia",0.9,0.3448,0.8293,0.5385,0.0,0.0,0.0,"Antioch, Kalifornia","Antioch, Kalifornia",mt_vote_revoted_gte_langfilter,2026-03-09T10:19:24,0.8364492058753967,0.8341887593269348,0.9803965091705322,salamandra,lt,sv,sv,"Antioch,_Kalifornia"
entity,eu,Antioquia_Department,Antioquia Department,,,[],Antioquia departamendua,Antioquia departamenduacolombia. kgm,Antioquia Departamentua,0.9,0.7797,0.0,0.0,0.0,0.0,0.0,Antioquia departamendua,Antioquia departamendua,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:24,0.8929972052574158,0.8619954586029053,,nllb,it,it,en,Antioquia_departamendua
entity,eu,Antonis_Milionis,Antonis Milionis,,,[],Antonis Milionis,Antonis Milionis,Antonis Milionis,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Antonis Milionis,Antonis Milionis,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:24,1.0,1.0,1.0,nllb,lt,lt,lt,Antonis_Milionis
entity,eu,Antonis_Samaras,Antonis Samaras,Q57806,,[],Antonis Samarasek egin du.,Antonis Samaras,Antonis Samaras,0.9,0.7317,0.7317,1.0,0.0,0.0,1.0,Antonis Samaras,Antonis Samaras,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:24,0.8823528289794922,1.0000001192092896,1.0000001192092896,madlad,eu,lt,lt,Antonis_Samaras
entity,eu,Antwerp,Antwerp,Q12892,,[],Antwerp,Anberes,Antwerp,0.9,0.5714,1.0,0.5714,0.0,1.0,0.0,Antwerp,Antwerp,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:24,1.0,0.565716028213501,1.0,nllb,de,de,de,Antwerp
entity,eu,Antwerp_International_Airport,Antwerp International Airport,Q17480,,[],Antwerpeko nazioarteko aireportua,Anberesko nazioarteko aireportua,Antwerp-eko nazioarteko aireportua,0.9,0.9231,0.9851,0.9091,1.0,1.0,1.0,Antwerpeko nazioarteko aireportua,Antwerpeko nazioarteko aireportua,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:24,0.9127612113952636,0.7715930938720703,0.909947156906128,nllb,it,it,it,Antwerpeko_nazioarteko_aireportua
entity,eu,Anwar_Zaheer_Jamali,Anwar Zaheer Jamali,Q16730156,,[],Anwar Zaheer Jamali,Anwar Zaheer Jamali,Anwar Zaheer Jamali,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Anwar Zaheer Jamali,Anwar Zaheer Jamali,mt_vote,2026-03-05T13:21:28,,,,,en,en,en,Anwar_Zaheer_Jamali
entity,eu,Anyang_Halla,Anyang Halla,,,[],Anyang Halla izan zen.,Ez da aurkitu,Anyang Halla,0.9,0.2286,0.7059,0.24,0.0,0.0,0.0,Anyang Halla,Anyang Halla,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:24,0.6824859380722046,0.5040615200996399,1.0,salamandra,eu,eu,id,Anyang_Halla
entity,eu,Anzio,Anzio,Q241717,,[],Anzio.,Anzio,Anzio,0.9,0.9091,0.9091,1.0,1.0,1.0,1.0,Anzio,Anzio,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:24,0.961091697216034,1.0,1.0,madlad,it,it,it,Anzio
entity,eu,Apiaceae,Apiaceae,Q145794,,[],Apiaziak,Apiaceae familiako landareak.,Apiaceae,0.9,0.3784,0.625,0.4324,0.0,0.0,0.0,Apiaceae,Apiaceae,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:24,0.6519570350646973,0.8596279621124268,1.0000001192092896,salamandra,it,es,es,Apiaceae
entity,eu,Apium,Apium,Q2284228,,[],Apioia,Apio,Apium,0.9,0.8,0.5455,0.6667,0.0,0.0,0.0,Apio,Apio,mt_vote,2026-03-05T13:21:37,,,,,en,en,en,Apio
entity,eu,Apollo_11,Apollo 11,Q43653,,[],Apoloren 11a.,Apollo 11,Apolo 11,0.9,0.7273,0.7619,0.9412,0.0,0.0,1.0,Apollo 11,Apollo 11,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:24,0.5313218832015991,1.0,0.8798607587814331,madlad,de,it,it,Apollo_11
entity,eu,Apollo_12,Apollo 12,Q188433,,[],Apoloren 12a.,Apollo 12,Apollo 12,0.9,0.7273,0.7273,1.0,0.0,0.0,1.0,Apollo 12,Apollo 12,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:24,0.5732922554016113,1.0,1.0,madlad,de,it,it,Apollo_12
entity,eu,Apollo_14,Apollo 14,Q178871,,[],Apoloren 14a.,Apollo 14,Apollo 14,0.9,0.7273,0.7273,1.0,0.0,0.0,1.0,Apollo 14,Apollo 14,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:24,0.6281800270080566,1.0000001192092896,1.0000001192092896,madlad,de,it,it,Apollo_14
entity,eu,Apollo_8,Apollo 8,Q184201,,[],Apoloren 8a.,Apollo 8,Apollo 8,0.9,0.7,0.7,1.0,0.0,0.0,1.0,Apollo 8,Apollo 8,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:24,0.6247995495796204,1.0,1.0,madlad,de,it,it,Apollo_8
entity,eu,Apple,Apple,Q89,,[],Sagarra,Apple,Apple,0.9,0.1667,0.1667,1.0,0.0,0.0,1.0,Apple,Apple,mt_vote,2026-03-05T13:21:42,,,,,en,en,en,Apple
entity,eu,"Appleton,_Wisconsin","Appleton, Wisconsin",,,[],"Appleton, Wisconsin",Appleton,"Appleton, Wisconsin",0.9,0.5926,1.0,0.5926,0.0,1.0,0.0,"Appleton, Wisconsin","Appleton, Wisconsin",mt_vote,2026-03-05T13:21:43,,,,,en,en,en,"Appleton,_Wisconsin"
entity,eu,Appleton_International_Airport,Appleton International Airport,Q3294586,,[],Appletoneko nazioarteko aireportua.,Appleton nazioarteko aireportua,Appleton nazioarteko aireportua,0.9,0.9394,0.9394,1.0,1.0,1.0,1.0,Appletoneko nazioarteko aireportua.,Appletoneko nazioarteko aireportua.,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:24,0.8739452362060547,0.7986363768577576,0.7986363768577576,nllb,it,it,it,Appletoneko_nazioarteko_aireportua.
entity,eu,April_O'Neil,April O'Neil,Q4782061,,[],Apirila O'Neil,April O'Neil,April O'Neil,0.9,0.9231,0.9231,1.0,1.0,1.0,1.0,April O'Neil,April O'Neil,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:24,0.917892575263977,1.0,1.0,madlad,nn,de,de,April_O'Neil
entity,eu,Aquilino_Pimentel_III,Aquilino Pimentel III,Q4492601,,[],Aquilino Pimentel III.a,Aquilino Pimentel III.a,Aquilino Pimentel III,0.9,1.0,0.9545,0.9545,1.0,1.0,1.0,Aquilino Pimentel III.a,Aquilino Pimentel III.a,mt_vote,2026-03-05T13:21:47,,,,,en,en,en,Aquilino_Pimentel_III.a
entity,eu,Arab_citizens_of_Israel,Arab citizens of Israel,Q204333,,[],Israelgo arabiar herritarrak.,Israelgo hiriburua da.,Israelen bizi diren arabiar herritarrak,0.9,0.5882,0.7647,0.3934,0.0,0.0,0.0,Israelen bizi diren arabiar herritarrak,Israelen bizi diren arabiar herritarrak,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:24,0.8764266967773438,0.7151980996131897,0.9197481870651244,salamandra,eu,eu,eu,Israelen_bizi_diren_arabiar_herritarrak
entity,eu,Arabian_Sea,Arabian Sea,Q58705,,[],Arabiar itsasoa,Arabiar itsasoasudan. kgm,Arabiako itsasoa,0.9,0.75,0.9032,0.6829,0.0,1.0,0.0,Arabiako itsasoa,Arabiako itsasoa,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:24,0.820168673992157,0.7818374633789062,0.828883171081543,salamandra,eu,eu,eu,Arabiako_itsasoa
entity,eu,Arabic,Arabic,Q13955,,[],Arabieraz,Arabiera,Arabiera,0.9,0.9412,0.9412,1.0,1.0,1.0,1.0,Arabiera,Arabiera,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:24,0.695220947265625,0.7019376754760742,0.7019376754760742,madlad,eu,eu,eu,Arabiera
entity,eu,Arapiraca,Arapiraca,Q626175,,[],Arapiraca,Arapiraca,Arapiraca,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Arapiraca,Arapiraca,mt_vote,2026-03-05T13:21:56,,,,,en,en,en,Arapiraca
entity,eu,Arctech_Helsinki_Shipyard,Arctech Helsinki Shipyard,Q1278953,,[],Arctech Helsinki ontziola,(Ingelesez) Helsinkiko aireportuaren webgunea,Arctech Helsinki Shipyard,0.9,0.4,0.0,0.0,0.0,0.0,0.0,Arctech Helsinki ontziola,Arctech Helsinki ontziola,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:24,0.8975031971931458,0.619572639465332,,nllb,eu,nl,en,Arctech_Helsinki_ontziola
entity,eu,Ardmore_Airport_(New_Zealand),Ardmore Airport (New Zealand),,,[],Ardmore aireportua (Zelanda Berria),Auckland aireportua (Zeelanda Berria),Ardmore aireportua (Zeelanda Berria),0.9,0.0,0.9859,0.0,0.0,1.0,0.0,Ardmore aireportua (Zelanda Berria),Ardmore aireportua (Zelanda Berria),mt_vote_revoted_gte_langfilter,2026-03-09T10:19:24,0.8768953680992126,,0.8748241662979126,nllb,eu,en,eu,Ardmore_aireportua_(Zelanda_Berria)
entity,eu,Arem-arem,Arem-arem,Q11113287,,[],Zer gertatzen da?,"Lasai, lasai.",Arem-arem,0.9,0.2,0.0,0.0,0.0,0.0,0.0,"Lasai, lasai.","Lasai, lasai.",mt_vote_revoted_gte_langfilter,2026-03-09T10:19:24,0.5551420450210571,0.6157538294792175,,madlad,eu,es,en,"Lasai,_lasai."
entity,eu,Arepa,Arepa,Q642702,,[],Arepa,Arepa,Arepa,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Arepa,Arepa,mt_vote,2026-03-05T13:22:00,,,,,en,en,en,Arepa
entity,eu,Arese,Arese,Q99905993,,[],Arezua.,Areseitalyprovince. kgm,Arese,0.9,0.3333,0.0,0.0,0.0,0.0,0.0,Arezua.,Arezua.,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:24,0.7360265254974365,0.6943930983543396,,nllb,eu,de,en,Arezua.
entity,eu,Argentina,Argentina,Q414,,[],Argentinakoa,Argentina,Argentina,0.9,0.8571,0.8571,1.0,0.0,0.0,1.0,Argentina,Argentina,mt_vote,2026-03-05T13:22:03,,,,,en,en,en,Argentina
entity,eu,Argentines,Argentines,Q2365041,,[],Argentinarrak,Argentina,Argentinak,0.9,0.8182,0.8696,0.9474,0.0,0.0,1.0,Argentina,Argentina,mt_vote,2026-03-05T13:22:04,,,,,en,en,en,Argentina
entity,eu,Ariane_5,Ariane 5,Q18532,,[],Ariane 5 zenbakia.,Ariane 5,Ariane 5,0.9,0.6154,0.6154,1.0,0.0,0.0,1.0,Ariane 5,Ariane 5,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:24,0.8589627146720886,1.0,1.0,madlad,eu,pl,pl,Ariane_5
entity,eu,Arianespace,Arianespace,Q309867,,[],Arianespazioan.,Arianespace,Arianespace,0.9,0.0,0.0,0.0,0.0,0.0,0.0,Arianespazioan.,Arianespazioan.,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:25,0.8041823506355286,,,nllb,it,en,en,Arianespazioan.
entity,eu,Arifin_Zakaria,Arifin Zakaria,Q4790568,,[],Arifin Zakaria,Arifin Zakaria,Arifin Zakaria,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Arifin Zakaria,Arifin Zakaria,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:25,1.000000238418579,1.000000238418579,1.000000238418579,nllb,pl,pl,pl,Arifin_Zakaria
entity,eu,Arion_(comicsCharacter),Arion (comicsCharacter),,,[],Arion (komikietako pertsonaia),Arion (comicsCharacter),Arion (komiki-pertsonaia),0.9,0.5283,0.8727,0.5417,0.0,0.0,0.0,Arion (komiki-pertsonaia),Arion (komiki-pertsonaia),mt_vote,2026-03-05T13:22:08,,,,,en,en,en,Arion_(komiki-pertsonaia)
entity,eu,Aristóteles_Sandoval,Aristóteles Sandoval,Q5704253,,[],Aristóteles Sandoval,Aristóteles Sandoval,Aristóteles Sandoval,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Aristóteles Sandoval,Aristóteles Sandoval,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:25,1.0000001192092896,1.0000001192092896,1.0000001192092896,nllb,hu,hu,hu,Aristóteles_Sandoval
entity,eu,"Arlington,_Texas","Arlington, Texas",,,[],"Arlingtonen, Texasen",Arlington,"Arlington, Texas",0.9,0.0,0.0,0.0,0.0,0.0,0.0,"Arlingtonen, Texasen","Arlingtonen, Texasen",mt_vote_revoted_gte_langfilter,2026-03-09T10:19:25,0.9239675402641296,,,nllb,de,en,en,"Arlingtonen,_Texasen"
entity,eu,Armin_van_Buuren,Armin van Buuren,Q62617,,[],Armin van Buuren,Armin van Buuren,Armin van Buuren,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Armin van Buuren,Armin van Buuren,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:25,1.0,1.0,1.0,nllb,nl,nl,nl,Armin_van_Buuren
entity,eu,Arrabbiata_sauce,Arrabbiata sauce,Q1891043,,[],Arrabbiata saltsa,Arrabbiata saltsa,Arrabbiata saltsa,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Arrabbiata saltsa,Arrabbiata saltsa,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:25,0.7805160880088806,0.7805160880088806,0.7805160880088806,nllb,mt,mt,mt,Arrabbiata_saltsa
entity,eu,Arrondissement_of_Antwerp,Arrondissement of Antwerp,Q90895,,[],Antwerpeko barrutian,Anberesko barrutia,Antwerp-eko barrutia,0.9,0.8421,0.95,0.8421,0.0,1.0,0.0,Antwerpeko barrutian,Antwerpeko barrutian,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:25,0.8575025200843811,0.5528569221496582,0.8433970212936401,nllb,eu,eu,eu,Antwerpeko_barrutian
entity,eu,Arròs_negre,Arròs negre,Q3543394,,[],Arròs negro,Arroz beltza,Arròs negre,0.9,0.4348,0.9091,0.4348,0.0,1.0,0.0,Arròs negre,Arròs negre,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:25,0.9817914962768556,0.7695620059967041,1.0,salamandra,oc,eu,oc,Arròs_negre
entity,eu,Arthur_Blank,Arthur Blank,Q2865008,,[],-Arthur Blank. -Eskerrik asko.,Arthur Blank,Arthur Blank,0.9,0.5714,0.5714,1.0,0.0,0.0,1.0,Arthur Blank,Arthur Blank,mt_vote,2026-03-05T13:22:20,,,,,en,en,en,Arthur_Blank
entity,eu,Arts_and_Crafts_movement,Arts and Crafts movement,Q330369,,[],Arte eta Eskulanak mugimendua,Arte eta artisautza mugimendua,Arts and Crafts mugimendua,0.9,0.7797,0.0,0.0,0.0,0.0,0.0,Arte eta Eskulanak mugimendua,Arte eta Eskulanak mugimendua,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:25,0.8044829964637756,0.7841440439224243,,nllb,eu,eu,en,Arte_eta_Eskulanak_mugimendua
entity,eu,Artur_Rasizade,Artur Rasizade,Q57618,,[],Artur Rasizade,Artur Rasizade,Artur Rasizade,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Artur Rasizade,Artur Rasizade,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:25,1.0,1.0,1.0,nllb,pt,pt,pt,Artur_Rasizade
entity,eu,Asajaya,Asajaya,Q2012020,,[],Azadja.,Asajaya,Asajaya,0.9,0.0,0.0,0.0,0.0,0.0,0.0,Azadja.,Azadja.,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:25,0.6783061623573303,,,nllb,es,en,en,Azadja.
entity,eu,Asam_pedas,Asam pedas,Q4803469,,[],Asam pedak,Azido pikantea,Asam pedas,0.9,0.4167,0.9,0.3333,0.0,1.0,0.0,Asam pedas,Asam pedas,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:25,0.7688364386558533,0.6443376541137695,0.9999999403953552,salamandra,id,pt,es,Asam_pedas
entity,eu,Asher_and_Mary_Isabelle_Richardson_House,Asher and Mary Isabelle Richardson House,Q4804860,,[],Asher eta Mary Isabelle Richardson Etxea,Asher eta Mary Isabelle Richardson Etxea,Asher eta Mary Isabelle Richardson Etxea,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Asher eta Mary Isabelle Richardson Etxea,Asher eta Mary Isabelle Richardson Etxea,mt_vote,2026-03-05T13:22:25,,,,,en,en,en,Asher_eta_Mary_Isabelle_Richardson_Etxea
